address,city,floor,price,rooms,sq,year,price_per_sq
Grzegórzki,Kraków,2.0,885472.0,3.0,75.04,2021.0,11799.999999999998
Mistrzejowice,Kraków,8.0,484538.0,3.0,59.09,2022.0,8200.0
Bieżanów-Prokocim,Kraków,3.0,399900.0,2.0,43.0,2021.0,9300.0
Nowa Huta,Kraków,0.0,480000.0,2.0,45.5,2017.0,10549.45054945055
Dębniki,Kraków,2.0,425000.0,2.0,45.0,2012.0,9444.444444444443
Prądnik Czerwony,Kraków,4.0,2500000.0,5.0,194.1,2017.0,12879.958784131892
Łagiewniki-Borek Fałęcki,Kraków,3.0,647000.0,3.0,67.0,2020.0,9656.716417910447
Mistrzejowice,Kraków,4.0,248850.0,1.0,28.0,1974.0,8887.5
Podgórze Duchackie,Kraków,1.0,749000.0,4.0,88.73,2021.0,8441.338893271723
Mistrzejowice,Kraków,10.0,450000.0,2.0,45.0,1983.0,10000.0
Dębniki,Kraków,2.0,1290000.0,3.0,96.0,1912.0,13437.5
Podgórze,Kraków,1.0,379000.0,2.0,45.56,2023.0,8318.700614574187
Krowodrza,Kraków,4.0,569000.0,2.0,50.71,1914.0,11220.666535200158
Prądnik Czerwony,Kraków,0.0,525000.0,3.0,59.0,2015.0,8898.305084745763
Krowodrza,Kraków,2.0,1196000.0,4.0,104.0,1920.0,11500.0
Dębniki,Kraków,1.0,480937.5,3.0,56.25,2021.0,8550.0
Bieżanów-Prokocim,Kraków,0.0,550000.0,3.0,50.0,2016.0,11000.0
Nowa Huta,Kraków,1.0,585000.0,2.0,45.96,2009.0,12728.45953002611
Bieżanów-Prokocim,Kraków,2.0,655160.0,4.0,74.45,2021.0,8800.0
Podgórze Duchackie,Kraków,5.0,389000.0,2.0,38.86,2021.0,10010.293360782296
Podgórze,Kraków,0.0,650000.0,2.0,51.0,2018.0,12745.098039215687
Zwierzyniec,Kraków,0.0,419000.0,1.0,32.95,2020.0,12716.236722306525
Podgórze,Kraków,3.0,806771.0,3.0,67.91,2021.0,11880.002945074364
Prądnik Czerwony,Kraków,2.0,501587.0,3.0,57.92,2021.0,8659.996546961325
Prądnik Biały,Kraków,3.0,373950.0,2.0,33.24,2021.0,11250.0
Krowodrza,Kraków,1.0,450000.0,3.0,51.17,1980.0,8794.21536056283
Dębniki,Kraków,3.0,462007.0,2.0,50.77,2022.0,9100.0
Prądnik Biały,Kraków,4.0,545000.0,3.0,58.0,2001.0,9396.551724137931
Podgórze,Kraków,0.0,298500.0,2.0,33.17,1950.0,8999.095568284594
Bieżanów-Prokocim,Kraków,1.0,290000.0,2.0,39.02,2020.0,7432.08610968734
Prądnik Biały,Kraków,1.0,386471.0,2.0,42.19,2020.0,9160.251244370704
Nowa Huta,Kraków,4.0,1914660.0,6.0,174.06,2015.0,11000.0
Prądnik Czerwony,Kraków,0.0,450016.0,2.0,45.92,2020.0,9800.0
Bieżanów-Prokocim,Kraków,4.0,399000.0,2.0,32.0,2019.0,12468.75
Nowa Huta,Kraków,0.0,469742.0,3.0,52.78,2022.0,8900.0
Podgórze Duchackie,Kraków,10.0,291000.0,1.0,37.0,1980.0,7864.864864864865
Nowa Huta,Kraków,2.0,537084.0,2.0,49.73,2020.0,10800.0
Nowa Huta,Kraków,4.0,836532.36,3.0,87.03,2021.0,9612.0
Bieżanów-Prokocim,Kraków,1.0,402038.0,2.0,44.18,2021.0,9100.0
Podgórze Duchackie,Kraków,5.0,548000.0,2.0,54.8,2017.0,10000.0
Grzegórzki,Kraków,6.0,1028000.0,3.0,82.24,2020.0,12500.0
Dębniki,Kraków,1.0,695000.0,5.0,90.6,2022.0,7671.081677704195
Nowa Huta,Kraków,3.0,399000.0,3.0,47.0,1970.0,8489.36170212766
Mistrzejowice,Kraków,2.0,359484.0,2.0,41.32,2022.0,8700.0
Nowa Huta,Kraków,1.0,337542.0,2.0,33.42,2022.0,10100.0
Podgórze,Kraków,2.0,599000.0,3.0,63.8,2011.0,9388.71473354232
Prądnik Biały,Kraków,3.0,499000.0,4.0,58.0,2021.0,8603.448275862069
Krowodrza,Kraków,4.0,359000.0,1.0,34.04,1914.0,10546.41598119859
Krowodrza,Kraków,4.0,375100.0,2.0,42.03,2021.0,8924.577682607662
Grzegórzki,Kraków,3.0,483190.0,2.0,45.8,2021.0,10550.0
Podgórze,Kraków,2.0,399000.0,2.0,44.21,2021.0,9025.10744175526
Podgórze Duchackie,Kraków,0.0,630000.0,3.0,61.14,2020.0,10304.219823356232
Podgórze,Kraków,1.0,495000.0,2.0,51.4,2010.0,9630.35019455253
Bronowice,Kraków,5.0,390000.0,2.0,32.21,2021.0,12108.040981061782
Podgórze,Kraków,5.0,649000.0,3.0,58.13,2021.0,11164.630999483916
Łagiewniki-Borek Fałęcki,Kraków,0.0,899470.0,3.0,81.8,2019.0,10995.96577017115
Bronowice,Kraków,0.0,552865.0,3.0,71.81,2022.0,7698.997354128951
Bronowice,Kraków,1.0,590000.0,4.0,59.0,1965.0,10000.0
Prądnik Biały,Kraków,2.0,405000.0,2.0,39.2,2008.0,10331.632653061224
Prądnik Czerwony,Kraków,3.0,912400.0,3.0,86.0,2022.0,10609.302325581397
Zwierzyniec,Kraków,0.0,860000.0,5.0,110.0,2020.0,7818.181818181818
Podgórze,Kraków,4.0,749000.0,3.0,74.42,2021.0,10064.498790647674
Grzegórzki,Kraków,4.0,375000.0,2.0,42.0,1970.0,8928.57142857143
Nowa Huta,Kraków,5.0,549500.0,3.0,69.0,1980.0,7963.768115942029
Podgórze,Kraków,0.0,530000.0,3.0,53.0,2009.0,10000.0
Prądnik Biały,Kraków,5.0,715000.0,3.0,76.0,1961.0,9407.894736842103
Podgórze,Kraków,5.0,779000.0,3.0,80.58,2021.0,9667.41126830479
Stare Miasto,Kraków,10.0,480000.0,3.0,48.0,1990.0,10000.0
Stare Miasto,Kraków,1.0,999000.0,3.0,78.78,1940.0,12680.88347296268
Nowa Huta,Kraków,1.0,354042.0,2.0,34.71,2020.0,10200.0
Dębniki,Kraków,4.0,447000.0,2.0,39.45,2021.0,11330.798479087453
Podgórze,Kraków,5.0,349000.0,1.0,35.35,2021.0,9872.701555869871
Prądnik Biały,Kraków,2.0,495000.0,2.0,60.0,2008.0,8250.0
Grzegórzki,Kraków,2.0,464000.0,2.0,45.8,2021.0,10131.004366812229
Prądnik Biały,Kraków,0.0,270000.0,1.0,27.26,2013.0,9904.622157006605
Grzegórzki,Kraków,5.0,790000.0,3.0,60.0,2017.0,13166.666666666666
Bieńczyce,Kraków,2.0,370000.0,2.0,39.2,1980.0,9438.77551020408
Podgórze Duchackie,Kraków,3.0,609000.0,3.0,70.0,2007.0,8700.0
Krowodrza,Kraków,4.0,594000.0,2.0,64.5,1950.0,9209.302325581397
Nowa Huta,Kraków,1.0,402864.0,2.0,33.6,2020.0,11990.0
Stare Miasto,Kraków,1.0,555000.0,3.0,60.0,1970.0,9250.0
Stare Miasto,Kraków,1.0,935000.0,3.0,84.0,1936.0,11130.952380952382
Prądnik Czerwony,Kraków,2.0,359000.0,2.0,36.5,1970.0,9835.616438356165
Stare Miasto,Kraków,3.0,1051274.0,3.0,86.17,1930.0,12200.0
Podgórze Duchackie,Kraków,5.0,430636.8,2.0,40.78,2022.0,10560.0
Nowa Huta,Kraków,1.0,390000.0,2.0,50.0,1955.0,7800.0
Grzegórzki,Kraków,5.0,1054000.0,3.0,84.32,2020.0,12500.000000000002
Grzegórzki,Kraków,3.0,899000.0,3.0,75.45,2008.0,11915.175612988734
Podgórze Duchackie,Kraków,0.0,769000.0,4.0,88.73,2021.0,8666.741800969232
Podgórze,Kraków,2.0,639000.0,3.0,61.5,2003.0,10390.243902439024
Nowa Huta,Kraków,3.0,644093.0,3.0,72.37,2021.0,8900.0
Zwierzyniec,Kraków,0.0,864500.0,3.0,65.0,2020.0,13300.0
Bieżanów-Prokocim,Kraków,1.0,279202.0,1.0,36.26,2020.0,7700.0
Nowa Huta,Kraków,5.0,859163.0,3.0,76.37,2022.0,11250.006547073455
Prądnik Biały,Kraków,4.0,478000.0,2.0,42.0,2000.0,11380.952380952382
Bieżanów-Prokocim,Kraków,2.0,425000.0,3.0,55.9,1978.0,7602.862254025045
Podgórze,Kraków,5.0,709000.0,3.0,69.84,2021.0,10151.775486827031
Podgórze Duchackie,Kraków,1.0,399000.0,2.0,44.21,2021.0,9025.10744175526
Podgórze,Kraków,3.0,379911.0,2.0,33.83,2020.0,11230.002955956252
Prądnik Biały,Kraków,2.0,566034.0,3.0,65.43,2020.0,8650.985786336541
Podgórze Duchackie,Kraków,4.0,529000.0,3.0,60.22,2020.0,8784.45699103288
Krowodrza,Kraków,3.0,1499000.0,5.0,136.0,1926.0,11022.058823529413
Wzgórza Krzesławickie,Kraków,3.0,469000.0,2.0,52.48,2014.0,8936.73780487805
Bronowice,Kraków,2.0,619990.0,3.0,60.0,2016.0,10333.166666666666
Grzegórzki,Kraków,1.0,930000.0,3.0,80.0,1920.0,11625.0
Dębniki,Kraków,4.0,364000.0,2.0,35.94,2021.0,10127.991096271564
Mistrzejowice,Kraków,3.0,247000.0,1.0,26.0,1974.0,9500.0
Podgórze,Kraków,3.0,379911.0,2.0,33.83,2021.0,11230.002955956252
Bieżanów-Prokocim,Kraków,4.0,505115.0,3.0,53.17,2021.0,9500.0
Podgórze Duchackie,Kraków,2.0,308000.0,1.0,35.0,1970.0,8800.0
Podgórze,Kraków,1.0,380000.0,2.0,36.28,2015.0,10474.090407938258
Grzegórzki,Kraków,0.0,319900.0,1.0,25.5,1930.0,12545.098039215687
Nowa Huta,Kraków,6.0,725000.0,3.0,75.0,2009.0,9666.666666666666
Krowodrza,Kraków,1.0,600484.0,2.0,49.22,2022.0,12200.0
Grzegórzki,Kraków,6.0,645320.0,2.0,49.64,2021.0,13000.0
Prądnik Biały,Kraków,3.0,515000.0,2.0,59.51,2000.0,8654.007729793313
Bronowice,Kraków,1.0,940094.0,3.0,83.94,2021.0,11199.594948772934
Dębniki,Kraków,5.0,699000.0,3.0,64.89,2021.0,10772.07582061951
Nowa Huta,Kraków,0.0,1387870.0,1.0,126.17,2021.0,11000.0
Prądnik Biały,Kraków,3.0,557000.0,3.0,56.35,2014.0,9884.649511978703
Podgórze Duchackie,Kraków,2.0,298999.0,1.0,33.25,2021.0,8992.45112781955
Podgórze Duchackie,Kraków,5.0,549000.0,3.0,59.72,2021.0,9192.900200937707
Stare Miasto,Kraków,3.0,531600.0,4.0,44.3,1911.0,12000.0
Grzegórzki,Kraków,2.0,845824.0,3.0,71.68,2021.0,11799.999999999998
Nowa Huta,Kraków,3.0,414120.0,1.0,34.51,2022.0,12000.0
Mistrzejowice,Kraków,5.0,530556.0,3.0,68.02,2020.0,7800.000000000001
Dębniki,Kraków,2.0,454000.0,3.0,52.11,2021.0,8712.339282287468
Prądnik Czerwony,Kraków,2.0,525000.0,3.0,64.0,2004.0,8203.125
Podgórze,Kraków,2.0,569000.0,3.0,54.66,2021.0,10409.806073911452
Podgórze,Kraków,3.0,569000.0,3.0,54.01,2021.0,10535.086095167562
Łagiewniki-Borek Fałęcki,Kraków,0.0,249000.0,1.0,29.0,1950.0,8586.206896551725
Dębniki,Kraków,5.0,1200000.0,3.0,115.0,2011.0,10434.782608695652
Dębniki,Kraków,0.0,697215.0,3.0,87.7,2022.0,7950.0
Prądnik Biały,Kraków,3.0,369000.0,2.0,44.0,2020.0,8386.363636363636
Grzegórzki,Kraków,6.0,2350000.0,7.0,195.0,2000.0,12051.28205128205
Grzegórzki,Kraków,3.0,499900.0,3.0,50.0,1960.0,9998.0
Grzegórzki,Kraków,1.0,675000.0,3.0,67.0,1998.0,10074.626865671642
Zwierzyniec,Kraków,1.0,767000.0,3.0,59.0,2021.0,13000.0
Mistrzejowice,Kraków,3.0,437286.0,2.0,47.02,2020.0,9300.0
Nowa Huta,Kraków,5.0,429000.0,3.0,51.0,1993.0,8411.764705882353
Grzegórzki,Kraków,9.0,1054000.0,3.0,84.32,2022.0,12500.000000000002
Podgórze,Kraków,1.0,405000.0,3.0,54.61,2022.0,7416.224134773851
Grzegórzki,Kraków,3.0,897600.0,3.0,74.8,2022.0,12000.0
Podgórze,Kraków,3.0,749000.0,3.0,75.3,2021.0,9946.8791500664
Podgórze,Kraków,2.0,372857.0,1.0,34.46,2020.0,10819.994196169471
Krowodrza,Kraków,1.0,550000.0,2.0,48.0,1960.0,11458.333333333334
Prądnik Biały,Kraków,2.0,483550.0,3.0,50.9,2021.0,9500.0
Stare Miasto,Kraków,2.0,1050000.0,3.0,105.5,1930.0,9952.60663507109
Bronowice,Kraków,0.0,990468.0,3.0,91.71,2021.0,10800.0
Grzegórzki,Kraków,1.0,659924.0,2.0,56.89,2022.0,11600.0
Zwierzyniec,Kraków,0.0,629900.0,3.0,53.34,2020.0,11809.14885639295
Dębniki,Kraków,2.0,581112.0,2.0,46.12,2020.0,12600.0
Nowa Huta,Kraków,2.0,440000.0,2.0,47.0,2018.0,9361.702127659575
Bronowice,Kraków,10.0,269000.0,1.0,24.0,1970.0,11208.333333333334
Zwierzyniec,Kraków,0.0,549000.0,2.0,50.0,2000.0,10980.0
Nowa Huta,Kraków,5.0,577538.0,3.0,59.54,2022.0,9700.0
Nowa Huta,Kraków,0.0,375682.32,2.0,44.2,2021.0,8499.6
Mistrzejowice,Kraków,4.0,350000.0,2.0,39.0,1972.0,8974.358974358975
Nowa Huta,Kraków,3.0,660744.0,4.0,71.82,2022.0,9200.0
Bieżanów-Prokocim,Kraków,4.0,600000.0,4.0,67.48,2019.0,8891.52341434499
Nowa Huta,Kraków,1.0,512050.0,1.0,52.33,2022.0,9785.01815402255
Mistrzejowice,Kraków,8.0,469931.0,3.0,61.03,2022.0,7700.0
Podgórze,Kraków,1.0,407000.0,2.0,52.8,1998.0,7708.333333333334
Podgórze Duchackie,Kraków,0.0,444640.0,2.0,55.58,2019.0,8000.0
Krowodrza,Kraków,4.0,475000.0,3.0,47.5,1979.0,10000.0
Bieżanów-Prokocim,Kraków,1.0,454345.0,3.0,51.05,2021.0,8900.0
Stare Miasto,Kraków,4.0,349000.0,2.0,36.0,1950.0,9694.444444444443
Grzegórzki,Kraków,3.0,1220000.0,4.0,92.4,2016.0,13203.463203463203
Nowa Huta,Kraków,0.0,330000.0,2.0,35.0,2009.0,9428.57142857143
Nowa Huta,Kraków,4.0,907872.0,3.0,81.06,2022.0,11200.0
Nowa Huta,Kraków,5.0,510000.0,3.0,61.4,1976.0,8306.188925081433
Grzegórzki,Kraków,1.0,533891.0,3.0,51.09,2022.0,10450.009786651008
Prądnik Biały,Kraków,0.0,453157.0,3.0,53.16,2022.0,8524.398043641837
Bieżanów-Prokocim,Kraków,1.0,443706.0,3.0,51.78,2021.0,8569.061413673233
Nowa Huta,Kraków,1.0,639000.0,3.0,64.89,2021.0,9847.43411927878
Prądnik Czerwony,Kraków,5.0,367000.0,2.0,35.0,1970.0,10485.714285714286
Dębniki,Kraków,1.0,457900.0,2.0,43.0,2016.0,10648.837209302326
Nowa Huta,Kraków,2.0,354255.0,2.0,33.9,2022.0,10450.0
Nowa Huta,Kraków,5.0,564129.0,3.0,65.98,2022.0,8550.0
Podgórze,Kraków,0.0,379000.0,1.0,35.43,2021.0,10697.149308495626
Podgórze Duchackie,Kraków,0.0,559000.0,3.0,62.66,2021.0,8921.161825726142
Nowa Huta,Kraków,5.0,495000.0,3.0,63.28,2022.0,7822.376738305942
Bronowice,Kraków,2.0,618906.0,2.0,50.73,2022.0,12200.0
Prądnik Biały,Kraków,0.0,369344.0,2.0,37.12,2020.0,9950.0
Podgórze,Kraków,0.0,1042088.0,5.0,132.75,1930.0,7850.003766478343
Podgórze,Kraków,3.0,736320.0,1.0,56.64,2019.0,13000.0
Bieżanów-Prokocim,Kraków,0.0,279000.0,2.0,26.0,1970.0,10730.76923076923
Prądnik Biały,Kraków,4.0,469999.0,3.0,49.02,2020.0,9587.902896776824
Nowa Huta,Kraków,4.0,760000.0,3.0,72.99,1930.0,10412.385258254557
Nowa Huta,Kraków,2.0,385344.0,2.0,35.68,2020.0,10800.0
Stare Miasto,Kraków,0.0,920000.0,3.0,95.19,1927.0,9664.880764786218
Prądnik Czerwony,Kraków,4.0,480000.0,2.0,43.0,2020.0,11162.790697674418
Dębniki,Kraków,0.0,697215.0,3.0,87.7,2022.0,7950.0
Dębniki,Kraków,4.0,760000.0,3.0,59.0,2017.0,12881.35593220339
Prądnik Biały,Kraków,0.0,293000.0,1.0,25.02,2020.0,11710.631494804156
Nowa Huta,Kraków,2.0,465000.0,3.0,59.53,2017.0,7811.187636485805
Podgórze Duchackie,Kraków,0.0,499000.0,5.0,57.0,1985.0,8754.38596491228
Łagiewniki-Borek Fałęcki,Kraków,0.0,870000.0,4.0,80.74,2010.0,10775.328214020314
Zwierzyniec,Kraków,0.0,1072237.0,3.0,80.68,2020.0,13289.997521070896
Mistrzejowice,Kraków,0.0,467222.0,3.0,58.04,2020.0,8050.0
Mistrzejowice,Kraków,1.0,629000.0,3.0,63.0,2020.0,9984.126984126984
Mistrzejowice,Kraków,7.0,587496.0,3.0,64.56,2020.0,9100.0
Podgórze Duchackie,Kraków,1.0,420000.0,2.0,48.0,1978.0,8750.0
Bronowice,Kraków,1.0,560949.0,4.0,72.86,2022.0,7698.998078506725
Podgórze,Kraków,1.0,339000.0,1.0,32.4,1930.0,10462.962962962964
Stare Miasto,Kraków,0.0,405455.0,2.0,48.85,2019.0,8300.0
Podgórze,Kraków,3.0,569000.0,3.0,53.68,2021.0,10599.850968703427
Stare Miasto,Kraków,4.0,1590000.0,6.0,135.2,1920.0,11760.3550295858
Podgórze Duchackie,Kraków,6.0,419000.0,2.0,44.26,2020.0,9466.78716674198
Dębniki,Kraków,0.0,619000.0,3.0,51.17,2021.0,12096.931795974204
Podgórze,Kraków,2.0,286671.0,2.0,37.23,2021.0,7700.000000000001
Mistrzejowice,Kraków,3.0,247000.0,1.0,26.0,1980.0,9500.0
Krowodrza,Kraków,4.0,543000.0,5.0,67.0,1970.0,8104.477611940299
Nowa Huta,Kraków,2.0,274321.5,1.0,27.57,2021.0,9950.0
Stare Miasto,Kraków,2.0,408000.0,2.0,43.0,1960.0,9488.372093023256
Nowa Huta,Kraków,5.0,495000.0,3.0,63.28,2021.0,7822.376738305942
Dębniki,Kraków,2.0,563728.0,3.0,64.06,2021.0,8800.0
Grzegórzki,Kraków,1.0,408672.0,2.0,37.84,2020.0,10799.999999999998
Grzegórzki,Kraków,3.0,776500.0,4.0,62.12,2021.0,12500.0
Grzegórzki,Kraków,1.0,429520.0,1.0,33.04,2020.0,13000.0
Podgórze Duchackie,Kraków,6.0,305000.0,2.0,32.0,2018.0,9531.25
Grzegórzki,Kraków,0.0,375000.0,2.0,39.15,1960.0,9578.544061302682
Grzegórzki,Kraków,2.0,464870.0,2.0,45.8,2021.0,10150.0
Podgórze,Kraków,1.0,280000.0,1.0,23.0,2019.0,12173.91304347826
Prądnik Biały,Kraków,5.0,749000.0,4.0,98.0,2000.0,7642.857142857143
Nowa Huta,Kraków,0.0,565866.0,3.0,69.86,2021.0,8100.0
Bronowice,Kraków,2.0,519000.0,2.0,47.0,2016.0,11042.553191489362
Prądnik Biały,Kraków,1.0,493000.0,2.0,46.84,2005.0,10525.192143467122
Prądnik Biały,Kraków,1.0,454761.0,3.0,54.73,2021.0,8309.172300383701
Grzegórzki,Kraków,1.0,623152.0,2.0,53.72,2022.0,11600.0
Podgórze,Kraków,2.0,709000.0,3.0,70.0,2021.0,10128.57142857143
Bronowice,Kraków,0.0,620000.0,4.0,59.0,1964.0,10508.474576271186
Podgórze,Kraków,2.0,339000.0,1.0,35.35,2021.0,9589.81612446959
Podgórze Duchackie,Kraków,5.0,539000.0,3.0,60.23,2020.0,8949.028723227628
Podgórze,Kraków,5.0,535776.0,3.0,55.81,2022.0,9600.0
Grzegórzki,Kraków,4.0,954111.0,3.0,77.57,2021.0,12300.000000000002
Prądnik Biały,Kraków,4.0,430000.0,2.0,52.6,1980.0,8174.904942965779
Podgórze,Kraków,3.0,709000.0,3.0,70.0,2021.0,10128.57142857143
Podgórze Duchackie,Kraków,3.0,409000.0,2.0,44.25,2021.0,9242.937853107343
Stare Miasto,Kraków,2.0,1350000.0,4.0,139.17,1935.0,9700.366458288425
Krowodrza,Kraków,4.0,450000.0,2.0,39.43,2016.0,11412.62997717474
Krowodrza,Kraków,4.0,785000.0,4.0,70.0,1994.0,11214.285714285714
Nowa Huta,Kraków,1.0,440728.0,2.0,49.52,2022.0,8900.0
Podgórze,Kraków,1.0,270000.0,1.0,25.29,2022.0,10676.156583629894
Podgórze,Kraków,1.0,389000.0,2.0,32.5,1950.0,11969.23076923077
Grzegórzki,Kraków,3.0,499000.0,3.0,50.0,1968.0,9980.0
Bronowice,Kraków,1.0,381120.0,2.0,39.7,2020.0,9600.0
Podgórze,Kraków,1.0,830000.0,3.0,70.0,2015.0,11857.142857142857
Bieńczyce,Kraków,4.0,280000.0,2.0,36.0,1970.0,7777.777777777777
Bieżanów-Prokocim,Kraków,0.0,377000.0,3.0,46.0,2020.0,8195.652173913044
Grzegórzki,Kraków,2.0,890000.0,3.0,77.0,1951.0,11558.441558441558
Mistrzejowice,Kraków,6.0,555570.0,4.0,72.93,2020.0,7617.852735499793
Nowa Huta,Kraków,2.0,765609.84,4.0,82.43,2021.0,9287.999999999998
Bronowice,Kraków,5.0,415000.0,3.0,45.62,1975.0,9096.88733011837
Podgórze,Kraków,3.0,621800.0,3.0,62.0,2021.0,10029.032258064515
Nowa Huta,Kraków,4.0,654600.0,3.0,54.55,2021.0,12000.0
Bronowice,Kraków,0.0,568592.0,4.0,71.53,2022.0,7949.000419404446
Nowa Huta,Kraków,0.0,349500.0,2.0,34.41,2019.0,10156.93112467306
Podgórze Duchackie,Kraków,10.0,439000.0,3.0,57.0,1979.0,7701.754385964912
Nowa Huta,Kraków,4.0,390000.0,1.0,40.59,2019.0,9608.277900960828
Zwierzyniec,Kraków,3.0,390000.0,2.0,32.0,2015.0,12187.5
Bronowice,Kraków,3.0,345941.6,1.0,33.31,2021.0,10385.517862503752
Podgórze,Kraków,1.0,402577.0,2.0,33.83,2020.0,11900.0
Podgórze Duchackie,Kraków,0.0,449000.0,2.0,44.72,2021.0,10040.250447227192
Bieżanów-Prokocim,Kraków,1.0,528000.0,3.0,66.0,2005.0,8000.0
Nowa Huta,Kraków,3.0,477603.0,3.0,50.54,2022.0,9450.0
Prądnik Biały,Kraków,2.0,566035.0,3.0,65.43,2021.0,8651.001069845635
Podgórze,Kraków,2.0,539000.0,2.0,50.8,2022.0,10610.23622047244
Nowa Huta,Kraków,1.0,455000.0,2.0,53.0,1978.0,8584.905660377359
Podgórze Duchackie,Kraków,0.0,444000.0,2.0,55.0,2010.0,8072.727272727273
Podgórze,Kraków,1.0,463505.0,1.0,49.85,2021.0,9297.993981945838
Grzegórzki,Kraków,3.0,1250000.0,4.0,93.0,2016.0,13440.860215053764
Mistrzejowice,Kraków,1.0,495900.0,4.0,66.12,2020.0,7499.999999999999
Prądnik Biały,Kraków,2.0,415000.0,2.0,50.38,2001.0,8237.395791980944
Dębniki,Kraków,1.0,599000.0,3.0,63.0,2008.0,9507.936507936509
Stare Miasto,Kraków,3.0,650000.0,2.0,79.18,1920.0,8209.143723162413
Bronowice,Kraków,1.0,388044.0,2.0,35.93,2021.0,10800.0
Stare Miasto,Kraków,1.0,844000.0,3.0,91.1,1918.0,9264.544456641055
Podgórze,Kraków,2.0,569000.0,3.0,53.98,2021.0,10540.941089292332
Krowodrza,Kraków,2.0,599000.0,3.0,55.53,1960.0,10786.96200252116
Podgórze,Kraków,1.0,476160.0,3.0,51.2,2022.0,9300.0
Grzegórzki,Kraków,0.0,738454.0,3.0,61.29,2020.0,12048.523413281122
Nowa Huta,Kraków,2.0,453411.0,2.0,47.98,2022.0,9450.0
Stare Miasto,Kraków,2.0,680000.0,3.0,64.0,1910.0,10625.0
Podgórze,Kraków,4.0,419000.0,2.0,34.73,2021.0,12064.49755254823
Mistrzejowice,Kraków,6.0,639200.0,4.0,75.2,2020.0,8500.0
Podgórze,Kraków,4.0,729000.0,3.0,71.02,2021.0,10264.714165023935
Mistrzejowice,Kraków,2.0,405040.0,3.0,50.64,2021.0,7998.420221169036
Mistrzejowice,Kraków,7.0,905632.0,4.0,99.52,2020.0,9100.0
Bieżanów-Prokocim,Kraków,2.0,419000.0,3.0,46.0,2020.0,9108.695652173914
Podgórze Duchackie,Kraków,1.0,359000.0,2.0,38.86,2021.0,9238.29130211014
Podgórze,Kraków,2.0,749000.0,3.0,75.3,2021.0,9946.8791500664
Bieżanów-Prokocim,Kraków,1.0,528000.0,3.0,66.0,2005.0,8000.0
Stare Miasto,Kraków,4.0,1200000.0,4.0,90.0,1930.0,13333.333333333334
Krowodrza,Kraków,3.0,380000.0,2.0,43.0,1988.0,8837.209302325582
Grzegórzki,Kraków,1.0,669000.0,3.0,67.0,1980.0,9985.074626865671
Prądnik Czerwony,Kraków,1.0,582683.0,3.0,65.47,2021.0,8900.0
Podgórze,Kraków,2.0,565000.0,2.0,56.19,1960.0,10055.16995906745
Dębniki,Kraków,1.0,389000.0,2.0,37.7,2008.0,10318.302387267904
Bieżanów-Prokocim,Kraków,3.0,440404.0,2.0,47.87,2021.0,9200.0
Podgórze Duchackie,Kraków,6.0,509000.0,3.0,55.2,2020.0,9221.014492753622
Prądnik Biały,Kraków,1.0,476649.0,2.0,50.2,2020.0,9495.0
Podgórze Duchackie,Kraków,2.0,429000.0,2.0,44.26,2021.0,9692.724807953004
Podgórze,Kraków,3.0,536690.0,3.0,57.4,2022.0,9350.0
Podgórze,Kraków,2.0,621800.0,3.0,62.0,2021.0,10029.032258064515
Prądnik Biały,Kraków,0.0,415000.0,2.0,45.0,2002.0,9222.222222222224
Dębniki,Kraków,3.0,360000.0,2.0,40.5,2020.0,8888.888888888889
Krowodrza,Kraków,5.0,990000.0,3.0,93.61,1920.0,10575.793184488835
Podgórze,Kraków,5.0,475000.0,2.0,55.02,2010.0,8633.224282079243
Dębniki,Kraków,6.0,540000.0,2.0,60.1,2005.0,8985.024958402662
Podgórze Duchackie,Kraków,4.0,480000.0,3.0,60.8,1988.0,7894.736842105263
Nowa Huta,Kraków,2.0,477902.0,2.0,55.57,2021.0,8600.0
Dębniki,Kraków,1.0,399252.0,2.0,41.16,2020.0,9700.0
Nowa Huta,Kraków,1.0,531484.0,2.0,50.14,2020.0,10600.0
Mistrzejowice,Kraków,2.0,337456.0,2.0,36.68,2022.0,9200.0
Dębniki,Kraków,4.0,415000.0,2.0,53.0,2009.0,7830.188679245283
Stare Miasto,Kraków,5.0,467020.0,3.0,61.45,2020.0,7600.0
Prądnik Czerwony,Kraków,0.0,530000.0,3.0,58.88,2015.0,9001.358695652174
Podgórze Duchackie,Kraków,2.0,346715.0,2.0,40.79,2021.0,8500.0
Prądnik Biały,Kraków,3.0,413947.0,2.0,42.19,2020.0,9811.495615074662
Mistrzejowice,Kraków,8.0,532928.0,2.0,60.56,2021.0,8800.0
Bieńczyce,Kraków,4.0,290000.0,2.0,36.6,1974.0,7923.497267759562
Stare Miasto,Kraków,1.0,749000.0,2.0,61.0,1890.0,12278.688524590165
Bronowice,Kraków,0.0,790000.0,3.0,59.0,2020.0,13389.830508474575
Krowodrza,Kraków,3.0,529000.0,4.0,64.0,1975.0,8265.625
Mistrzejowice,Kraków,7.0,712166.0,4.0,82.81,2020.0,8600.0
Krowodrza,Kraków,1.0,609077.0,2.0,49.04,2020.0,12420.004078303426
Prądnik Biały,Kraków,1.0,329000.0,2.0,35.5,2020.0,9267.605633802816
Bieńczyce,Kraków,3.0,445000.0,3.0,56.0,1960.0,7946.428571428572
